model_code,sku,productidweb,category_code,brand_id,brand,Kiểu dáng,Công nghệ làm lạnh,Sản xuất tại,Thời gian ra mắt,Chất liệu khay ngăn lạnh,Dung tích tổng,Dung tích ngăn đá,Dung tích ngăn lạnh,Điện năng tiêu thụ,Chất liệu thân vỏ,Số người sử dụng,Dung tích sử dụng,Công nghệ tiết kiệm điện,Công nghệ bảo quản thực phẩm,Tiện ích,Chất liệu động cơ,Dung tích ngăn chuyển đổi,Số cửa,Cao,Ngang,Sâu,Khối lượng máy,Lấy nước ngoài,Chế độ tự động,giá gốc,giá khuyến mãi,khuyến mãi quà
164339,3051097001513,179591,38,7,Panasonic,Ngăn đá dưới,,Việt Nam,2018,Kính chịu lực,Hãng không công bố,85 lít,237 lít,54070,Thép không gỉ,3 - 4 người,322 lít,,Ngăn cấp đông mềm thế hệ mới Prime Fresh+,Ngăn đông mềm trữ thịt cá không cần rã đông,,Đang cập nhật,2 cánh,,,,,Không,Không,,,
159847,3051097001512,179592,38,7,Panasonic,Ngăn đá trên,Làm lạnh vòng cung Panorama,Việt Nam,2018,Kính chịu lực,Hãng không công bố,75 lít,159 lít,54150,Thép không gỉ,2 - 3 người,234 lít,Cảm biến thông minh Econavi | Inverter,Ngăn rau củ Fresh Safe,,Ống dẫn gas bằng Đồng và Sắt - Lá tản nhiệt bằng Nhôm,Đang cập nhật,2 cánh,145,60,60,44,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164345,3051097001522,182837,38,187,Aqua,Mini,,Việt Nam,2018,Kính chịu lực,53 lít,Hãng không công bố,50 lít,54001,Kim loại phủ sơn tĩnh điện,1 - 2 người,50 lít,,,Không có,,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164346,3051097001521,182838,38,187,Aqua,Mini,,Việt Nam,2018,Kính chịu lực,53 lít,Hãng không công bố,Hãng không công bố,54026,Kim loại phủ sơn tĩnh điện,1 - 2 người,90 lít,,,Không có,,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164348,3051097001535,188788,38,2,Samsung,Ngăn đá dưới,Công nghệ làm lạnh vòm,Thái Lan,2018,Kính chịu lực,437 lít,126 lít,298 lít,54022,Kim loại phủ sơn tĩnh điện,4 - 5 người,424 lít,Chế độ kỳ nghỉ tiết kiệm điện | Hệ thống 5 cảm biến thông minh | Digital Inverter,Không,Chuông báo khi quên đóng cửa | Hệ thống cảm biến thông minh,Ống dẫn gas bằng Nhôm Aluminum - Lá tản nhiệt bằng Nhôm Aluminium,Không,2 cánh,170,70,71,75,Có,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164349,3051097001537,188790,38,2,Samsung,Ngăn đá dưới,Công nghệ làm lạnh vòm,Thái Lan,2018,Kính chịu lực,471 lít,132 lít,326 lít,54685,Kim loại phủ sơn tĩnh điện,4 - 5 người,458 lít,Chế độ kỳ nghỉ tiết kiệm điện | Hệ thống 5 cảm biến thông minh | Digital Inverter,Không,Chuông báo khi quên đóng cửa | Bảng điều khiển bên ngoài | Làm đá nhanh,Ống dẫn gas bằng Nhôm Aluminum - Lá tản nhiệt bằng Nhôm Aluminium,Đang cập nhật,2 cánh,185,70,70,81,Có,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164356,3051097001562,193805,38,11,Toshiba,Ngăn đá trên,,Thái Lan,2018,Kính chịu lực,305 lít,87 lít,218 lít,56547,Thép không gỉ,3 - 4 người,305 lít,,Ngăn làm lạnh kép Dual Cooling Zone,,,,2 cánh,,,,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164357,3051097001565,193812,38,7,Panasonic,Ngăn đá dưới,,Việt Nam,2018,Kính chịu lực,Hãng không công bố,85 lít,205 lít,74254,Mặt gương soi,3 - 4 người,290 lít,Cảm biến thông minh Econavi,,"Ngăn đông mềm trữ thịt cá không cần rã đông | Hộp đá xoay di động | Mặt gương sang trọng, dễ vệ sinh | Làm đá nhanh",,Đang cập nhật,2 cánh,164,59,65,64,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164358,3051097001557,193886,38,8,LG,Ngăn đá trên,,Indonesia,2018,Kính chịu lực,255 lít,85 lít,170 lít,54008,Thép không gỉ,2 - 3 người,255 lít,,Làm lạnh từ cửa tủ DoorCooling+,,,Đang cập nhật,2 cánh,,,,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164359,3051097001558,193892,38,8,LG,Ngăn đá trên,,Indonesia,2018,Kính chịu lực,225 lít,70 lít,138 lít,54029,Thép không gỉ,2 - 3 người,208 lít,,Làm lạnh từ cửa tủ DoorCooling+,,,Đang cập nhật,2 cánh,,,,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164360,3051097001567,194256,38,7,Panasonic,Ngăn đá dưới,,Việt Nam,2018,Kính chịu lực,Hãng không công bố,85 lít,237 lít,54070,Mặt gương mờ,3 - 4 người,322 lít,,Ngăn rau quả giữ ẩm | Ngăn cấp đông mềm thế hệ mới Prime Fresh+,"Ngăn đông mềm trữ thịt cá không cần rã đông | Mặt gương sang trọng, dễ vệ sinh",,Đang cập nhật,2 cánh,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164361,3051097001556,194331,38,8,LG,Ngăn đá trên,,Indonesia,2018,Kính chịu lực,315 lít,92 lít,223 lít,54023,Thép không gỉ,3 - 4 người,315 lít,,Làm lạnh từ cửa tủ DoorCooling+,,,,2 cánh,,,,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164363,3051097001568,194701,38,315,Electrolux,Ngăn đá trên,,Thái Lan,2018,Nhựa,275 lít,62 lít,193 lít,54005,Kim loại phủ sơn tĩnh điện,2 - 3 người,255 lít,,Ngăn rau Market Fresh giữ rau củ tươi ngon như mới mua,Ngăn kệ linh hoạt FlexStor | Chuông báo khi quên đóng cửa,,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164364,3051097001569,194705,38,315,Electrolux,Ngăn đá trên,,Thái Lan,2018,Kính chịu lực,339 lít,75 lít,243 lít,74254,Kim loại phủ sơn tĩnh điện,3 - 4 người,318 lít,,Ngăn rau Market Fresh giữ rau củ tươi ngon như mới mua,Ngăn kệ linh hoạt FlexStor | Chuông báo khi quên đóng cửa,,,,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164366,3051097001574,195062,38,7,Panasonic,Ngăn đá dưới,,Thái Lan,2018,Kính chịu lực,491 lít,99 lít,353 lít,54120,Mặt gương mờ,4 - 5 người,452 lít,Cảm biến thông minh Econavi,Ngăn đông mềm Prime Fresh -3 độ C,"Ngăn đông mềm trữ thịt cá không cần rã đông | Mặt gương sang trọng, dễ vệ sinh",,Đang cập nhật,3 cánh,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164367,3051097001582,195079,38,7,Panasonic,Ngăn đá dưới,,Việt Nam,2018,Kính chịu lực,Hãng không công bố,85 lít,170 lít,54007,Thép không gỉ,2 - 3 người,255 lít,,Ngăn cấp đông mềm thế hệ mới Prime Fresh+,Ngăn đông mềm trữ thịt cá không cần rã đông,,Đang cập nhật,2 cánh,,,,,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164372,3051097001577,195708,38,7,Panasonic,Multi Door,Làm lạnh vòng cung Panorama,Thái Lan,2018,Kính chịu lực,Hãng không công bố,156 lít,394 lít,54237,Mặt gương mờ,,550 lít,Multi Control | Cảm biến thông minh Econavi | Inverter,Ngăn đông mềm Prime Fresh -3 độ C | Ngăn đựng thịt kháng khuẩn Ag Meat Case,"Mặt gương sang trọng, dễ vệ sinh | Làm lạnh nhanh",Ống dẫn gas bằng Đồng và Sắt - Lá tản nhiệt bằng Nhôm,Không,4 cánh,184,80,79,100,Không,Không,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164373,3051097001585,197788,38,8,LG,Tủ lớn - Side by Side,Làm lạnh đa chiều,Trung Quốc,2019,Kính chịu lực,668 lít,196 lít,405 lít,709,Thép không gỉ,Trên 5 người,601 lít,Linear Inverter,Ngăn cân bằng ẩm Moist Balance Crisper,Có khóa | Lấy đá bên ngoài | Bảng điều khiển bên ngoài | Điều khiển từ xa LG ThinQ | Làm lạnh nhanh | Làm đá nhanh,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,Không có,2 cánh,178,91,73,124,Có,Có,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
164374,3051097001589,198819,38,12,Sharp,Multi Door,Hệ thống làm lạnh kép Hybrid Cooling,Thái Lan,2019,Kính cường lực,678 lít,211 lít,394 lít,482,Kính cường lực,Trên 5 người,605 lít,J-tech Inverter,Ngăn Extra Cool Fresh Room | Ngăn làm lạnh kép Hybrid cooling giữ lâu thực phẩm,Chuông báo khi quên đóng cửa | Hộp đá xoay | Làm đông nhanh,Ống dẫn gas bằng Đồng và Sắt - Lá tản nhiệt bằng Nhôm,Không có,4 cánh,183,89,76,111,Không,Không,28470000,23440000,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
